Entry	Entry name	Status	Protein names	Gene names	Organism	Length
F6PYA5	F6PYA5_BOVIN	unreviewed	Uncharacterized protein	LRP8	Bos taurus (Bovine)	807
F1N5T3	F1N5T3_BOVIN	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Bos taurus (Bovine)	2061
F1MII5	F1MII5_BOVIN	unreviewed	Uncharacterized protein	EPHB1	Bos taurus (Bovine)	953
F1MTJ1	F1MTJ1_BOVIN	unreviewed	Uncharacterized protein	KCNA5	Bos taurus (Bovine)	598
F1MJK4	F1MJK4_BOVIN	unreviewed	Uncharacterized protein	CD4	Bos taurus (Bovine)	455
Q0IIL9	Q0IIL9_BOVIN	unreviewed	TEK tyrosine kinase, endothelial	TEK	Bos taurus (Bovine)	1124
F1N6T7	F1N6T7_BOVIN	unreviewed	Myelin and lymphocyte protein	MAL	Bos taurus (Bovine)	153
F1N4J9	F1N4J9_BOVIN	unreviewed	Proteinase-activated receptor 1	F2R	Bos taurus (Bovine)	427
F1MWF1	F1MWF1_BOVIN	unreviewed	Uncharacterized protein	KDR	Bos taurus (Bovine)	1356
F1MDE1	F1MDE1_BOVIN	unreviewed	Uncharacterized protein (Fragment)	LRP6	Bos taurus (Bovine)	1604
F1MQV2	F1MQV2_BOVIN	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Bos taurus (Bovine)	2258
C1PI23	C1PI23_BOVIN	unreviewed	Growth hormone secretagogue receptor type 1A	GHSR	Bos taurus (Bovine)	365
E1BE57	E1BE57_BOVIN	unreviewed	Uncharacterized protein	SMO	Bos taurus (Bovine)	780
F7EG19	F7EG19_ORNAN	unreviewed	Uncharacterized protein (Fragment)	KCNA5	Ornithorhynchus anatinus (Duckbill platypus)	258
F6U3B1	F6U3B1_ORNAN	unreviewed	Uncharacterized protein	KDR	Ornithorhynchus anatinus (Duckbill platypus)	1361
F6XZZ3	F6XZZ3_ORNAN	unreviewed	Uncharacterized protein	TRPC4	Ornithorhynchus anatinus (Duckbill platypus)	895
F7A3X8	F7A3X8_ORNAN	unreviewed	Uncharacterized protein (Fragment)	SMO	Ornithorhynchus anatinus (Duckbill platypus)	677
F7DDU4	F7DDU4_ORNAN	unreviewed	Uncharacterized protein	MAL	Ornithorhynchus anatinus (Duckbill platypus)	272
F7CYR5	F7CYR5_ORNAN	unreviewed	Uncharacterized protein (Fragment)	LRP8	Ornithorhynchus anatinus (Duckbill platypus)	301
F6TYK1	F6TYK1_ORNAN	unreviewed	Uncharacterized protein	MALL	Ornithorhynchus anatinus (Duckbill platypus)	159
F7EVG8	F7EVG8_ORNAN	unreviewed	Uncharacterized protein (Fragment)	INSR	Ornithorhynchus anatinus (Duckbill platypus)	1063
F7FSF4	F7FSF4_ORNAN	unreviewed	Uncharacterized protein	CD36	Ornithorhynchus anatinus (Duckbill platypus)	473
F7CQF2	F7CQF2_ORNAN	unreviewed	Uncharacterized protein	LRP6	Ornithorhynchus anatinus (Duckbill platypus)	1462
F7CSV8	F7CSV8_ORNAN	unreviewed	Uncharacterized protein (Fragment)	CDH15	Ornithorhynchus anatinus (Duckbill platypus)	771
F7FJ54	F7FJ54_ORNAN	unreviewed	Uncharacterized protein	TRPC1	Ornithorhynchus anatinus (Duckbill platypus)	743
F7GEI2	F7GEI2_ORNAN	unreviewed	Uncharacterized protein	CDH13	Ornithorhynchus anatinus (Duckbill platypus)	469
F7F3F3	F7F3F3_ORNAN	unreviewed	Uncharacterized protein	SCARB1	Ornithorhynchus anatinus (Duckbill platypus)	509
H0WW58	H0WW58_OTOGA	unreviewed	Uncharacterized protein	KCNMA1	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1076
H0XJ31	H0XJ31_OTOGA	unreviewed	Uncharacterized protein	KCNA5	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	605
H0XS84	H0XS84_OTOGA	unreviewed	Uncharacterized protein	CDH15	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	785
H0X096	H0X096_OTOGA	unreviewed	Uncharacterized protein	CDH13	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	565
H0X802	H0X802_OTOGA	unreviewed	Uncharacterized protein	CACNA1H	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	2323
H0XG18	H0XG18_OTOGA	unreviewed	Uncharacterized protein (Fragment)	TEK	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1114
H0X9F8	H0X9F8_OTOGA	unreviewed	Uncharacterized protein	KDR	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1358
H0Y0P9	H0Y0P9_OTOGA	unreviewed	Uncharacterized protein	MALL	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	152
H0WNY1	H0WNY1_OTOGA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	468
H0XFF5	H0XFF5_OTOGA	unreviewed	Uncharacterized protein	CD36	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	472
H0XPZ0	H0XPZ0_OTOGA	unreviewed	Uncharacterized protein	F2R	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	427
H0WWX8	H0WWX8_OTOGA	unreviewed	Uncharacterized protein (Fragment)	LRP6	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1615
H0XAK0	H0XAK0_OTOGA	unreviewed	Uncharacterized protein	MAL	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	153
H0WLU7	H0WLU7_OTOGA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	INSR	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	1366
H0X8L0	H0X8L0_OTOGA	unreviewed	Uncharacterized protein	EPHB1	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	962
H0X9M1	H0X9M1_OTOGA	unreviewed	Uncharacterized protein	SMO	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	786
H0X8V9	H0X8V9_OTOGA	unreviewed	Uncharacterized protein (Fragment)	LRP8	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	886
H0X3X4	H0X3X4_OTOGA	unreviewed	Uncharacterized protein	TRPC4	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	971
H0XT40	H0XT40_OTOGA	unreviewed	Uncharacterized protein	FAIM2	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	316
H0XPS4	H0XPS4_OTOGA	unreviewed	Uncharacterized protein	GHSR	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	365
H0WH48	H0WH48_OTOGA	unreviewed	Uncharacterized protein (Fragment)	TRPC1	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	810
H0X3R3	H0X3R3_OTOGA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	2005
H2NG70	H2NG70_PONAB	unreviewed	Uncharacterized protein	KCNA5	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	602
H2NJN8	H2NJN8_PONAB	unreviewed	Uncharacterized protein	TRPC4	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	893
H2N7C5	H2N7C5_PONAB	unreviewed	Uncharacterized protein	LRP8	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	955
H2NX99	H2NX99_PONAB	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	INSR	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1305
H2PNH3	H2PNH3_PONAB	unreviewed	Uncharacterized protein	SMO	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	789
K7EUC9	K7EUC9_PONAB	unreviewed	Uncharacterized protein	LRP6	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1000
H2PFX0	H2PFX0_PONAB	unreviewed	Uncharacterized protein	F2R	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	389
K7EV44	K7EV44_PONAB	unreviewed	Uncharacterized protein	TRPC1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	793
H2NH87	H2NH87_PONAB	unreviewed	Protein lifeguard 2	FAIM2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	316
H2PN18	H2PN18_PONAB	unreviewed	Uncharacterized protein	CD36	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	472
H2PC06	H2PC06_PONAB	unreviewed	Uncharacterized protein	GHSR	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	366
H2NJ33	H2NJ33_PONAB	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	471
H2NPN4	H2NPN4_PONAB	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	2011
H2P5D7	H2P5D7_PONAB	unreviewed	Uncharacterized protein	MALL	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	152
H2NRT5	H2NRT5_PONAB	unreviewed	Uncharacterized protein	CDH15	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	676
H2P529	H2P529_PONAB	unreviewed	Uncharacterized protein	MAL	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	153
H2NG39	H2NG39_PONAB	unreviewed	Uncharacterized protein	CACNA1C	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	2160
H2PBH8	H2PBH8_PONAB	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	1057
H2Q594	H2Q594_PANTR	unreviewed	Uncharacterized protein	KCNA5	Pan troglodytes (Chimpanzee)	602
H2QBR2	H2QBR2_PANTR	unreviewed	Uncharacterized protein (Fragment)	CDH15	Pan troglodytes (Chimpanzee)	694
H2Q5W0	H2Q5W0_PANTR	unreviewed	Uncharacterized protein	FAIM2	Pan troglodytes (Chimpanzee)	316
H2QX37	H2QX37_PANTR	unreviewed	Uncharacterized protein	TEK	Pan troglodytes (Chimpanzee)	1123
H2Q765	H2Q765_PANTR	unreviewed	Uncharacterized protein	SCARB1	Pan troglodytes (Chimpanzee)	552
H2Q573	H2Q573_PANTR	unreviewed	Uncharacterized protein	CACNA1C	Pan troglodytes (Chimpanzee)	2186
H2RB07	H2RB07_PANTR	unreviewed	T-cell surface glycoprotein CD4	CD4	Pan troglodytes (Chimpanzee)	458
H2QIJ1	H2QIJ1_PANTR	unreviewed	Uncharacterized protein	MALL	Pan troglodytes (Chimpanzee)	153
H2QF61	H2QF61_PANTR	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Pan troglodytes (Chimpanzee)	1374
H2QVC7	H2QVC7_PANTR	unreviewed	Uncharacterized protein	SMO	Pan troglodytes (Chimpanzee)	786
H2QPH6	H2QPH6_PANTR	unreviewed	Uncharacterized protein	KDR	Pan troglodytes (Chimpanzee)	1356
H2QNR4	H2QNR4_PANTR	unreviewed	Uncharacterized protein	GHSR	Pan troglodytes (Chimpanzee)	366
H2RC21	H2RC21_PANTR	unreviewed	Uncharacterized protein	EPHB1	Pan troglodytes (Chimpanzee)	984
H2PZ23	H2PZ23_PANTR	unreviewed	Uncharacterized protein	LRP8	Pan troglodytes (Chimpanzee)	960
H2QIB8	H2QIB8_PANTR	unreviewed	Uncharacterized protein	MAL	Pan troglodytes (Chimpanzee)	153
M3W235	M3W235_FELCA	unreviewed	Uncharacterized protein	CDH13	Felis catus (Cat) (Felis silvestris catus)	361
M3W870	M3W870_FELCA	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Felis catus (Cat) (Felis silvestris catus)	1098
M3W4Z5	M3W4Z5_FELCA	unreviewed	Uncharacterized protein (Fragment)	LRP8	Felis catus (Cat) (Felis silvestris catus)	889
M3WUZ0	M3WUZ0_FELCA	unreviewed	Uncharacterized protein	CD36	Felis catus (Cat) (Felis silvestris catus)	472
M3VTZ9	M3VTZ9_FELCA	unreviewed	Uncharacterized protein (Fragment)	LRP6	Felis catus (Cat) (Felis silvestris catus)	1613
M3W1W4	M3W1W4_FELCA	unreviewed	Uncharacterized protein	CD4	Felis catus (Cat) (Felis silvestris catus)	474
M3WP54	M3WP54_FELCA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Felis catus (Cat) (Felis silvestris catus)	1743
M3VZL0	M3VZL0_FELCA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Felis catus (Cat) (Felis silvestris catus)	1352
M3WB98	M3WB98_FELCA	unreviewed	Uncharacterized protein	MAL	Felis catus (Cat) (Felis silvestris catus)	153
M3VUZ0	M3VUZ0_FELCA	unreviewed	Uncharacterized protein	EPHB1	Felis catus (Cat) (Felis silvestris catus)	962
M3WUR2	M3WUR2_FELCA	unreviewed	Uncharacterized protein (Fragment)	FAIM2	Felis catus (Cat) (Felis silvestris catus)	316
M3W575	M3W575_FELCA	unreviewed	Uncharacterized protein	TRPC4	Felis catus (Cat) (Felis silvestris catus)	945
M3XCD5	M3XCD5_FELCA	unreviewed	Uncharacterized protein	MALL	Felis catus (Cat) (Felis silvestris catus)	153
M3W050	M3W050_FELCA	unreviewed	Uncharacterized protein	F2R	Felis catus (Cat) (Felis silvestris catus)	427
M3WX01	M3WX01_FELCA	unreviewed	Uncharacterized protein	TRPC1	Felis catus (Cat) (Felis silvestris catus)	747
M3WES4	M3WES4_FELCA	unreviewed	Uncharacterized protein	GHSR	Felis catus (Cat) (Felis silvestris catus)	366
M3W1R7	M3W1R7_FELCA	unreviewed	Uncharacterized protein	CDH15	Felis catus (Cat) (Felis silvestris catus)	766
M3WKY6	M3WKY6_FELCA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Felis catus (Cat) (Felis silvestris catus)	520
M3W9S8	M3W9S8_FELCA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Felis catus (Cat) (Felis silvestris catus)	2057
M3X412	M3X412_FELCA	unreviewed	Uncharacterized protein (Fragment)	TEK	Felis catus (Cat) (Felis silvestris catus)	1128
M3WBW2	M3WBW2_FELCA	unreviewed	Uncharacterized protein (Fragment)	KDR	Felis catus (Cat) (Felis silvestris catus)	1449
F7EBU3	F7EBU3_MONDO	unreviewed	Uncharacterized protein	KCNA5	Monodelphis domestica (Gray short-tailed opossum)	609
A6MAP0	A6MAP0_MONDO	unreviewed	CD4		Monodelphis domestica (Gray short-tailed opossum)	461
F6WCN0	F6WCN0_MONDO	unreviewed	Uncharacterized protein	MAL	Monodelphis domestica (Gray short-tailed opossum)	159
F6TA59	F6TA59_MONDO	unreviewed	Uncharacterized protein	TRPC4	Monodelphis domestica (Gray short-tailed opossum)	975
F7E0V5	F7E0V5_MONDO	unreviewed	Uncharacterized protein	SCARB1	Monodelphis domestica (Gray short-tailed opossum)	509
F6PG65	F6PG65_MONDO	unreviewed	Uncharacterized protein	LRP6	Monodelphis domestica (Gray short-tailed opossum)	1613
F6TZU4	F6TZU4_MONDO	unreviewed	Uncharacterized protein	TRPC1	Monodelphis domestica (Gray short-tailed opossum)	749
F6VMW7	F6VMW7_MONDO	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Monodelphis domestica (Gray short-tailed opossum)	2029
F6WSL8	F6WSL8_MONDO	unreviewed	Uncharacterized protein	MALL	Monodelphis domestica (Gray short-tailed opossum)	155
F6USZ0	F6USZ0_MONDO	unreviewed	Uncharacterized protein (Fragment)	LRP8	Monodelphis domestica (Gray short-tailed opossum)	823
F6TEV1	F6TEV1_MONDO	unreviewed	Uncharacterized protein	TEK	Monodelphis domestica (Gray short-tailed opossum)	1124
F7AG95	F7AG95_MONDO	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Monodelphis domestica (Gray short-tailed opossum)	922
F6SX86	F6SX86_MONDO	unreviewed	Uncharacterized protein	FAIM2	Monodelphis domestica (Gray short-tailed opossum)	316
F6VKJ7	F6VKJ7_MONDO	unreviewed	Uncharacterized protein	CD36	Monodelphis domestica (Gray short-tailed opossum)	471
F7E7J3	F7E7J3_MONDO	unreviewed	Uncharacterized protein	SMO	Monodelphis domestica (Gray short-tailed opossum)	656
F7EBN5	F7EBN5_MONDO	unreviewed	Uncharacterized protein (Fragment)	CDH15	Monodelphis domestica (Gray short-tailed opossum)	759
F7FT01	F7FT01_MONDO	unreviewed	Uncharacterized protein (Fragment)	GHSR	Monodelphis domestica (Gray short-tailed opossum)	332
F7BHX0	F7BHX0_MONDO	unreviewed	Uncharacterized protein	F2R	Monodelphis domestica (Gray short-tailed opossum)	426
F7F370	F7F370_MONDO	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	INSR	Monodelphis domestica (Gray short-tailed opossum)	1378
F7DLA5	F7DLA5_MONDO	unreviewed	Uncharacterized protein	KDR	Monodelphis domestica (Gray short-tailed opossum)	1349
F6XC19	F6XC19_MONDO	unreviewed	Uncharacterized protein	CACNA1C	Monodelphis domestica (Gray short-tailed opossum)	1567
Q2F2Y0	Q2F2Y0_PAPAN	unreviewed	Growth hormone secretagogue receptor (Fragment)	GHSR	Papio anubis (Olive baboon)	195
G3WDK6	G3WDK6_SARHA	unreviewed	Uncharacterized protein	KCNA5	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	609
G3WYS3	G3WYS3_SARHA	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	1098
G3VSE5	G3VSE5_SARHA	unreviewed	Uncharacterized protein	CXADR	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	364
G3WK64	G3WK64_SARHA	unreviewed	Uncharacterized protein	EPHB1	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	723
G3WEZ2	G3WEZ2_SARHA	unreviewed	Uncharacterized protein	TRPC4	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	975
G3WC58	G3WC58_SARHA	unreviewed	Uncharacterized protein	FAIM2	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	316
G3VD91	G3VD91_SARHA	unreviewed	Uncharacterized protein	MALL	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	136
G3WR28	G3WR28_SARHA	unreviewed	Uncharacterized protein	CACNA1C	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	2069
G3VH07	G3VH07_SARHA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	545
G3W326	G3W326_SARHA	unreviewed	Uncharacterized protein	CD36	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	473
G3WTA4	G3WTA4_SARHA	unreviewed	Uncharacterized protein	CD4	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	485
G3WM54	G3WM54_SARHA	unreviewed	Uncharacterized protein (Fragment)	CDH15	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	783
G3WLX7	G3WLX7_SARHA	unreviewed	Uncharacterized protein	LRP6	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	1614
G3W485	G3W485_SARHA	unreviewed	Uncharacterized protein	SMO	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	656
G3W302	G3W302_SARHA	unreviewed	Uncharacterized protein	KDR	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	1349
G3WE27	G3WE27_SARHA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	2177
G3WJI8	G3WJI8_SARHA	unreviewed	Uncharacterized protein	MAL	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	160
G3WR79	G3WR79_SARHA	unreviewed	Uncharacterized protein (Fragment)	TRPC1	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	737
G3W399	G3W399_SARHA	unreviewed	Uncharacterized protein	GHSR	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	362
G3W484	G3W484_SARHA	unreviewed	Uncharacterized protein (Fragment)	SMO	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	759
G3W599	G3W599_SARHA	unreviewed	Uncharacterized protein	F2R	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	426
G3W4J2	G3W4J2_SARHA	unreviewed	Uncharacterized protein	CDH13	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	608
F6RVE3	F6RVE3_HORSE	unreviewed	Uncharacterized protein		Equus caballus (Horse)	1131
F7DUM5	F7DUM5_HORSE	unreviewed	Uncharacterized protein	KCNA5	Equus caballus (Horse)	595
F6VAY2	F6VAY2_HORSE	unreviewed	Uncharacterized protein (Fragment)	LRP8	Equus caballus (Horse)	962
F6PIF5	F6PIF5_HORSE	unreviewed	Uncharacterized protein (Fragment)	TRPC4	Equus caballus (Horse)	978
F6YFJ5	F6YFJ5_HORSE	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Equus caballus (Horse)	2062
F6VZM1	F6VZM1_HORSE	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Equus caballus (Horse)	1801
F6R9D2	F6R9D2_HORSE	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Equus caballus (Horse)	1369
F6ZAA8	F6ZAA8_HORSE	unreviewed	Uncharacterized protein (Fragment)	SMO	Equus caballus (Horse)	782
F6WW26	F6WW26_HORSE	unreviewed	Uncharacterized protein	F2R	Equus caballus (Horse)	428
F6U904	F6U904_HORSE	unreviewed	Uncharacterized protein	CD36	Equus caballus (Horse)	472
F6QF00	F6QF00_HORSE	unreviewed	Uncharacterized protein	GHSR	Equus caballus (Horse)	366
F6Y5Y6	F6Y5Y6_HORSE	unreviewed	Uncharacterized protein	FAIM2	Equus caballus (Horse)	316
F7DA59	F7DA59_HORSE	unreviewed	Uncharacterized protein (Fragment)	TRPC1	Equus caballus (Horse)	757
F6Y6X8	F6Y6X8_HORSE	unreviewed	Uncharacterized protein	CD4	Equus caballus (Horse)	461
F6ZLC2	F6ZLC2_HORSE	unreviewed	Uncharacterized protein	EPHB1	Equus caballus (Horse)	711
F6WQ81	F6WQ81_HORSE	unreviewed	Uncharacterized protein	TEK	Equus caballus (Horse)	1125
F6XF87	F6XF87_HORSE	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Equus caballus (Horse)	468
F6WEI6	F6WEI6_HORSE	unreviewed	Uncharacterized protein (Fragment)	CDH15	Equus caballus (Horse)	752
F7DHE6	F7DHE6_HORSE	unreviewed	Uncharacterized protein (Fragment)	KDR	Equus caballus (Horse)	1414
F7DHA1	F7DHA1_HORSE	unreviewed	Uncharacterized protein	LRP6	Equus caballus (Horse)	1613
G3SSH2	G3SSH2_LOXAF	unreviewed	Uncharacterized protein		Loxodonta africana (African elephant)	1077
G3ULP5	G3ULP5_LOXAF	unreviewed	Uncharacterized protein	LOC100670333	Loxodonta africana (African elephant)	602
G3TXJ0	G3TXJ0_LOXAF	unreviewed	Uncharacterized protein (Fragment)	TEK	Loxodonta africana (African elephant)	1125
G3SRM3	G3SRM3_LOXAF	unreviewed	Uncharacterized protein	LOC100655405	Loxodonta africana (African elephant)	153
G3TAV7	G3TAV7_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	716
G3STZ0	G3STZ0_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	744
G3SMS9	G3SMS9_LOXAF	unreviewed	Uncharacterized protein	TRPC4	Loxodonta africana (African elephant)	978
G3TB43	G3TB43_LOXAF	unreviewed	Uncharacterized protein	LOC100668802	Loxodonta africana (African elephant)	788
G3U7J6	G3U7J6_LOXAF	unreviewed	Uncharacterized protein (Fragment)	LOC100675598	Loxodonta africana (African elephant)	1763
G3TIK8	G3TIK8_LOXAF	unreviewed	Uncharacterized protein	GHSR	Loxodonta africana (African elephant)	366
G3UEM7	G3UEM7_LOXAF	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	LOC100668116	Loxodonta africana (African elephant)	1366
G3TC77	G3TC77_LOXAF	unreviewed	Uncharacterized protein	LOC100655123	Loxodonta africana (African elephant)	153
G3TDA1	G3TDA1_LOXAF	unreviewed	Uncharacterized protein	KDR	Loxodonta africana (African elephant)	1356
G3T962	G3T962_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	909
G3TG59	G3TG59_LOXAF	unreviewed	Uncharacterized protein	LOC100673737	Loxodonta africana (African elephant)	268
G3TJA9	G3TJA9_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	2004
G3TKI5	G3TKI5_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	361
G3ULS8	G3ULS8_LOXAF	unreviewed	Uncharacterized protein		Loxodonta africana (African elephant)	471
G3ULU2	G3ULU2_LOXAF	unreviewed	Uncharacterized protein (Fragment)	F2R	Loxodonta africana (African elephant)	331
G3SLK9	G3SLK9_LOXAF	unreviewed	Uncharacterized protein (Fragment)	LOC100673412	Loxodonta africana (African elephant)	457
G3T6V0	G3T6V0_LOXAF	unreviewed	Uncharacterized protein	LOC100666060	Loxodonta africana (African elephant)	474
G3THM2	G3THM2_LOXAF	unreviewed	Uncharacterized protein	LOC100658734	Loxodonta africana (African elephant)	1613
G3SX54	G3SX54_LOXAF	unreviewed	Uncharacterized protein (Fragment)	CDH15	Loxodonta africana (African elephant)	771
J9JIM1	J9JIM1_PIG	unreviewed	Scavenger receptor class B member 1 (Fragment)	SCARB1	Sus scrofa (Pig)	470
Q9GMZ3	Q9GMZ3_PIG	unreviewed	Voltage-dependent potassium channel (Fragment)	Kv1.5	Sus scrofa (Pig)	108
F1SP85	F1SP85_PIG	unreviewed	Uncharacterized protein	TEK	Sus scrofa (Pig)	1021
F1S2H5	F1S2H5_PIG	unreviewed	Uncharacterized protein	F2R	Sus scrofa (Pig)	429
F1S6M4	F1S6M4_PIG	unreviewed	Uncharacterized protein (Fragment)	CDH15	Sus scrofa (Pig)	665
Q7YRP5	Q7YRP5_PIG	unreviewed	Scavenger receptor class B member 1 (Fragment)		Sus scrofa (Pig)	52
F1RWF1	F1RWF1_PIG	unreviewed	Uncharacterized protein (Fragment)	KDR	Sus scrofa (Pig)	1452
C0JJ14	C0JJ14_PIG	unreviewed	Transient receptor potential channel subfamily C member 1	TRPC1	Sus scrofa (Pig)	760
F1SHA9	F1SHA9_PIG	unreviewed	Uncharacterized protein	FAIM2	Sus scrofa (Pig)	316
F1SQ65	F1SQ65_PIG	unreviewed	Uncharacterized protein	LRP6	Sus scrofa (Pig)	1470
F1SU64	F1SU64_PIG	unreviewed	Uncharacterized protein	MAL	Sus scrofa (Pig)	153
A9UHP2	A9UHP2_PIG	unreviewed	Battenin	CNL3	Sus scrofa (Pig)	438
F1SMQ3	F1SMQ3_PIG	unreviewed	Uncharacterized protein	SMO	Sus scrofa (Pig)	783
F1S5S4	F1S5S4_PIG	unreviewed	Uncharacterized protein (Fragment)	CDH13	Sus scrofa (Pig)	393
F1RS35	F1RS35_PIG	unreviewed	Uncharacterized protein	TRPC4	Sus scrofa (Pig)	977
G1RPV5	G1RPV5_NOMLE	unreviewed	Uncharacterized protein (Fragment)	SMO	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	677
G1S2P7	G1S2P7_NOMLE	unreviewed	Uncharacterized protein	TEK	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1124
