DB	ID	Symbol	Qualifier	GO ID	GO Name	Aspect	Evidence	Reference	With	Taxon	Date	Source	Splice
UniProtKB	B1AMY1	TRAF2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000008253	9606	20140315	Ensembl	-
UniProtKB	B1AR61	HK1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000111946	9606	20140315	Ensembl	-
UniProtKB	B1ARA9	Pecam1	-	GO:0045121	membrane raft	Component	IDA	PMID:12890700	-	10090	20031028	MGI	-
UniProtKB	B1ARB3	Pecam1	-	GO:0045121	membrane raft	Component	IDA	PMID:12890700	-	10090	20031028	MGI	-
UniProtKB	B1AUA8	Hdac6	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000334061	10090	20140315	Ensembl	-
UniProtKB	B1AWS8	Tek	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000369375	10090	20140315	Ensembl	-
UniProtKB	B1AXJ3	Lrp8	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000303634	10090	20140315	Ensembl	-
UniProtKB	B1B0P8	Ppt1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000394863	10090	20140315	Ensembl	-
UniProtKB	B1WBN8	Cav1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	10116	20140315	UniProt	-
UniProtKB	B1WBN8	Cav1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000007799	10116	20140315	Ensembl	-
UniProtKB	B1WBN8	Cav1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000339191	10116	20140315	Ensembl	-
UniProtKB	B2AQ67	PODANS_4_5160	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	515849	20140315	InterPro	-
UniProtKB	B2AQ67	PODANS_4_5160	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	515849	20140315	InterPro	-
UniProtKB	B2KG65	Lck	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000012936	10090	20140315	Ensembl	-
UniProtKB	B2KGV5	Kras	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000012588	10090	20140315	Ensembl	-
UniProtKB	B2R6Q4	CSK	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000026358	9606	20140315	Ensembl	-
UniProtKB	B2RA23	hCG_1642166	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000024372	9606	20140315	Ensembl	-
UniProtKB	B2RPS7	Trpc1	-	GO:0045121	membrane raft	Component	IDA	PMID:17416589	-	10090	20070806	MGI	-
UniProtKB	B2RRZ7	Tradd	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000020405	10090	20140315	Ensembl	-
UniProtKB	B2RS16	Stoml3	-	GO:0045121	membrane raft	Component	IDA	PMID:12122055	-	10090	20021023	MGI	-
UniProtKB	B2RTF7	Ms4a2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000028491	10090	20140315	Ensembl	-
UniProtKB	B2RTF7	Ms4a2	-	GO:0045121	membrane raft	Component	TAS	PMID:12192036	-	10090	20030310	MGI	-
UniProtKB	B2RYH4	Cdig2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025279	10116	20140315	Ensembl	-
UniProtKB	B2W9B9	PTRG_06577	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	426418	20140315	InterPro	-
UniProtKB	B2W9B9	PTRG_06577	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	426418	20140315	InterPro	-
UniProtKB	B3DLH6	myof	-	GO:0005901	caveola	Component	ISS	GO_REF:0000024	UniProtKB:Q69ZN7	8364	20100607	UniProt	-
UniProtKB	B3FQ80	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000303634	9823	20140315	Ensembl	-
UniProtKB	B3GAP8	Shh	-	GO:0045121	membrane raft	Component	IDA	PMID:15075292	-	10090	20040921	MGI	-
UniProtKB	B3GDZ6	TNFa	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025263	9823	20140315	Ensembl	-
UniProtKB	B3GDZ6	TNFa	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000398698	9823	20140315	Ensembl	-
UniProtKB	B3GEL8	BMPR1A	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000361107	9823	20140315	Ensembl	-
UniProtKB	B3GEL9	BMPR2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363708	9823	20140315	Ensembl	-
UniProtKB	B3KQZ9	TRADD	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000020405	9606	20140315	Ensembl	-
UniProtKB	B3KR08	FAIM2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000023750	9606	20140315	Ensembl	-
UniProtKB	B3KTB2	EPHB1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000035129	9606	20140315	Ensembl	-
UniProtKB	B3KUV3	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000012936	9606	20140315	Ensembl	-
UniProtKB	B3KVN0	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000061340	9606	20140315	Ensembl	-
UniProtKB	B3KXM9	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000021027	9606	20140315	Ensembl	-
UniProtKB	B3KY21	SLC9A3R1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004351	9606	20140315	Ensembl	-
UniProtKB	B3LN45	AIM3	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0370	285006	20140315	UniProt	-
UniProtKB	B3LR91	SCRG_04026	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	285006	20140315	InterPro	-
UniProtKB	B3LR91	SCRG_04026	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	285006	20140315	InterPro	-
UniProtKB	B3M3J9	Dana\GF25216	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7217	20140315	InterPro	-
UniProtKB	B3M3J9	Dana\GF25216	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7217	20140315	InterPro	-
UniProtKB	B3N2B1	Dana\GF19586	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7217	20140315	InterPro	-
UniProtKB	B3N2B1	Dana\GF19586	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7217	20140315	InterPro	-
UniProtKB	B3NE27	Dere\GG13350	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7220	20140315	InterPro	-
UniProtKB	B3NE27	Dere\GG13350	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7220	20140315	InterPro	-
UniProtKB	B3RWV2	TRIADDRAFT_56887	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	10228	20140315	UniProt	-
UniProtKB	B3RYH8	TRIADDRAFT_56564	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	10228	20140315	InterPro	-
UniProtKB	B3RYH8	TRIADDRAFT_56564	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	10228	20140315	InterPro	-
UniProtKB	B3V287	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025263	9739	20140315	Ensembl	-
UniProtKB	B3V287	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000398698	9739	20140315	Ensembl	-
UniProtKB	B3VRQ0	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRQ5	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRR0	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRR5	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRS0	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRS5	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRU0	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRU5	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRV0	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRV5	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3VRW0	SLC6A4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000004717	9606	20140315	Ensembl	-
UniProtKB	B3Y6B8	CD14	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000056669	9544	20140315	Ensembl	-
UniProtKB	B4DI81	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000001054	9606	20140315	Ensembl	-
UniProtKB	B4DMC9	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000001054	9606	20140315	Ensembl	-
UniProtKB	B4DMZ0	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000026358	9606	20140315	Ensembl	-
UniProtKB	B4DN50	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000001054	9606	20140315	Ensembl	-
UniProtKB	B4DQ79	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000011130	9606	20140315	Ensembl	-
UniProtKB	B4DT49	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000024044	9606	20140315	Ensembl	-
UniProtKB	B4DTR7	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000088837	9606	20140315	Ensembl	-
UniProtKB	B4DTZ6	SLC9A1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000011049	9606	20140315	Ensembl	-
UniProtKB	B4DUK2	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000027150	9606	20140315	Ensembl	-
UniProtKB	B4E1S6	SDC4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000019386	9606	20140315	Ensembl	-
UniProtKB	B4E2X5	GNAI2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000022550	9606	20140315	Ensembl	-
UniProtKB	B4F6Y3	lamtor3	-	GO:0071986	Ragulator complex	Component	ISS	GO_REF:0000024	UniProtKB:Q9UHA4	8364	20101101	UniProt	-
UniProtKB	B4IIU9	Dsec\GM14533	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7238	20140315	InterPro	-
UniProtKB	B4IIU9	Dsec\GM14533	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7238	20140315	InterPro	-
UniProtKB	B4ITK4	Dyak\GE22936	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7245	20140315	InterPro	-
UniProtKB	B4ITK4	Dyak\GE22936	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7245	20140315	InterPro	-
UniProtKB	B4J1S2	Dgri\GH14384	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7222	20140315	InterPro	-
UniProtKB	B4J1S2	Dgri\GH14384	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7222	20140315	InterPro	-
UniProtKB	B4KXQ9	Dmoj\GI11328	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7230	20140315	InterPro	-
UniProtKB	B4KXQ9	Dmoj\GI11328	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7230	20140315	InterPro	-
UniProtKB	B4LFP0	Dvir\GJ11584	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7244	20140315	InterPro	-
UniProtKB	B4LFP0	Dvir\GJ11584	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7244	20140315	InterPro	-
UniProtKB	B4MXP6	Dwil\GK18423	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7260	20140315	InterPro	-
UniProtKB	B4MXP6	Dwil\GK18423	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7260	20140315	InterPro	-
UniProtKB	B4PFU1	Dyak\GE22442	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7245	20140315	InterPro	-
UniProtKB	B4PFU1	Dyak\GE22442	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7245	20140315	InterPro	-
UniProtKB	B4QRF5	Dsim\GD12229	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7240	20140315	InterPro	-
UniProtKB	B4QRF5	Dsim\GD12229	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7240	20140315	InterPro	-
UniProtKB	B4XEM8	DAG1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000130626	9685	20140315	Ensembl	-
UniProtKB	B4YB29	Hk1	-	GO:0045121	membrane raft	Component	IDA	PMID:19144954	-	10090	20110404	MGI	-
UniProtKB	B4YYD8	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000297494	9823	20140315	Ensembl	-
UniProtKB	B4YYD9	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000297494	9823	20140315	Ensembl	-
UniProtKB	B5AZR9	THY1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000110489	9796	20140315	Ensembl	-
UniProtKB	B5BUQ6	TNF	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025263	9606	20140315	Ensembl	-
UniProtKB	B5DEX9	Arid3a	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000263620	10116	20140315	Ensembl	-
UniProtKB	B5DFH7	Traf2	-	GO:0045121	membrane raft	Component	IDA	PMID:15590916	-	10116	20080718	RGD	-
UniProtKB	B5FYY5	LAMTOR2	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000357288	59729	20140315	Ensembl	-
UniProtKB	B5FYY5	LAMTOR2	-	GO:0071986	Ragulator complex	Component	ISS	GO_REF:0000024	UniProtKB:Q9Y2Q5	59729	20101101	UniProt	-
UniProtKB	B5G0G8	LAMTOR3	-	GO:0071986	Ragulator complex	Component	ISS	GO_REF:0000024	UniProtKB:Q9UHA4	59729	20101101	UniProt	-
UniProtKB	B5LZ28	HYAL2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000010191	9823	20140315	Ensembl	-
UniProtKB	B5QTD1	CD79-alpha	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000003469	9823	20140315	Ensembl	-
UniProtKB	B5RTM1	DEHA2D18392g	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	284592	20140315	InterPro	-
UniProtKB	B5RTM1	DEHA2D18392g	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	284592	20140315	InterPro	-
UniProtKB	B5SY89	PRNP	colocalizes_with	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P35052	30522	20120405	UniProt	-
UniProtKB	B5U8Y5	GHSR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000241256	9913	20140315	Ensembl	-
UniProtKB	B5VMF6	AWRI1631_112290	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	545124	20140315	InterPro	-
UniProtKB	B5VMF6	AWRI1631_112290	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	545124	20140315	InterPro	-
UniProtKB	B5X7X4	lamtor2	-	GO:0071986	Ragulator complex	Component	ISS	GO_REF:0000024	UniProtKB:Q9Y2Q5	8030	20101101	UniProt	-
UniProtKB	B5X9S5	CAV3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	8030	20140315	UniProt	-
UniProtKB	B5XGJ9	CAV2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	8030	20140315	UniProt	-
UniProtKB	B6EZ04	EGFR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000275493	9544	20140315	Ensembl	-
UniProtKB	B6F250	STOM	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000286713	9615	20140315	Ensembl	-
UniProtKB	B6GXY1	PCH_Pc12g08110	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	500485	20140315	InterPro	-
UniProtKB	B6GXY1	PCH_Pc12g08110	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	500485	20140315	InterPro	-
UniProtKB	B6Q423	PMAA_030110	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	441960	20140315	InterPro	-
UniProtKB	B6Q423	PMAA_030110	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	441960	20140315	InterPro	-
UniProtKB	B6VGE2	Cav1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	9823	20140315	UniProt	-
UniProtKB	B7QA28	IscW_ISCW022515	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	6945	20140315	UniProt	-
UniProtKB	B7QH63	IscW_ISCW014082	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	6945	20140315	InterPro	-
UniProtKB	B7QH63	IscW_ISCW014082	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	6945	20140315	InterPro	-
UniProtKB	B7Z2T9	MLC1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000052732	9606	20140315	Ensembl	-
UniProtKB	B7Z2T9	MLC1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000052732	9606	20140315	Ensembl	-
UniProtKB	B7Z9R6	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000046593	9606	20140315	Ensembl	-
UniProtKB	B7Z9S8	ATP1B1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000003932	9606	20140315	Ensembl	-
UniProtKB	B7ZMP6	Trpc1	-	GO:0045121	membrane raft	Component	IDA	PMID:17416589	-	10090	20070806	MGI	-
UniProtKB	B7ZN95	Cacna1c	-	GO:0002095	caveolar macromolecular signaling complex	Component	IDA	PMID:16648270	-	10090	20070117	MGI	-
UniProtKB	B7ZWE5	Bcl10	-	GO:0045121	membrane raft	Component	IDA	PMID:12867038	-	10090	20040513	MGI	-
UniProtKB	B8LYN6	TSTA_068210	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	441959	20140315	InterPro	-
UniProtKB	B8LYN6	TSTA_068210	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	441959	20140315	InterPro	-
UniProtKB	B8NPB4	AFLA_128970	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	332952	20140315	InterPro	-
UniProtKB	B8NPB4	AFLA_128970	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	332952	20140315	InterPro	-
UniProtKB	B8PZT0	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000002708	9615	20140315	Ensembl	-
UniProtKB	B8Q3N4	Insr	-	GO:0005901	caveola	Component	IDA	PMID:16513830	-	10090	20091117	MGI	-
UniProtKB	B8Q884	TRPC4alpha	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000029311	10141	20140315	Ensembl	-
UniProtKB	B8Q884	TRPC4alpha	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000029311	10141	20140315	Ensembl	-
UniProtKB	B9A1S2	IRS1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000304895	9685	20140315	Ensembl	-
UniProtKB	B9EHT4	Clip3	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000353732	10090	20140315	Ensembl	-
UniProtKB	B9EHT4	Clip3	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:Q96DZ5	10090	20101109	UniProt	-
UniProtKB	B9EQC8	CAV2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	8030	20140315	UniProt	-
UniProtKB	B9WAE1	CD36_15810	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	573826	20140315	InterPro	-
UniProtKB	B9WAE1	CD36_15810	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	573826	20140315	InterPro	-
UniProtKB	B9ZSM8	CD90	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000110489	9823	20140315	Ensembl	-
UniProtKB	C0JJ14	TRPC1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000057640	9823	20140315	Ensembl	-
UniProtKB	C0LL75	Nphs2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000356587	10090	20140315	Ensembl	-
UniProtKB	C0LL94	Nphs2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000356587	10090	20140315	Ensembl	-
UniProtKB	C0LL99	Nphs2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000356587	10090	20140315	Ensembl	-
UniProtKB	C0LUT8	GHSR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000241256	9986	20140315	Ensembl	-
UniProtKB	C0NS71	HCBG_06001	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	447093	20140315	InterPro	-
UniProtKB	C0NS71	HCBG_06001	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	447093	20140315	InterPro	-
UniProtKB	C0S031	PABG_01789	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	482561	20140315	InterPro	-
UniProtKB	C0S031	PABG_01789	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	482561	20140315	InterPro	-
UniProtKB	C1BQ91	CAV1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	217165	20140315	UniProt	-
UniProtKB	C1BX29	CAV3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	8010	20140315	UniProt	-
UniProtKB	C1G8M2	PADG_03608	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	502780	20140315	InterPro	-
UniProtKB	C1G8M2	PADG_03608	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	502780	20140315	InterPro	-
UniProtKB	C1GRS1	PAAG_01216	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	502779	20140315	InterPro	-
UniProtKB	C1GRS1	PAAG_01216	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	502779	20140315	InterPro	-
UniProtKB	C1K3N5	TNF	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025263	9606	20140315	Ensembl	-
UniProtKB	C1PI23	GHSR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000241256	9913	20140315	Ensembl	-
UniProtKB	C3XQ07	BRAFLDRAFT_67397	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	7739	20140315	UniProt	-
UniProtKB	C3YZ87	BRAFLDRAFT_123290	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7739	20140315	InterPro	-
UniProtKB	C3YZ87	BRAFLDRAFT_123290	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7739	20140315	InterPro	-
UniProtKB	C3Z851	BRAFLDRAFT_116672	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	7739	20140315	UniProt	-
UniProtKB	C3ZB87	BRAFLDRAFT_113790	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	7739	20140315	UniProt	-
UniProtKB	C3ZB88	BRAFLDRAFT_68444	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	7739	20140315	UniProt	-
UniProtKB	C4JGD8	UREG_01129	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	336963	20140315	InterPro	-
