Entry	Entry name	Status	Protein names	Gene names	Organism	Length
F6WCN0	F6WCN0_MONDO	unreviewed	Uncharacterized protein	MAL	Monodelphis domestica (Gray short-tailed opossum)	159
F7E0V5	F7E0V5_MONDO	unreviewed	Uncharacterized protein	SCARB1	Monodelphis domestica (Gray short-tailed opossum)	509
F6PG65	F6PG65_MONDO	unreviewed	Uncharacterized protein	LRP6	Monodelphis domestica (Gray short-tailed opossum)	1613
F6VMW7	F6VMW7_MONDO	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Monodelphis domestica (Gray short-tailed opossum)	2029
F6WSL8	F6WSL8_MONDO	unreviewed	Uncharacterized protein	MALL	Monodelphis domestica (Gray short-tailed opossum)	155
F6USZ0	F6USZ0_MONDO	unreviewed	Uncharacterized protein (Fragment)	LRP8	Monodelphis domestica (Gray short-tailed opossum)	823
F6TEV1	F6TEV1_MONDO	unreviewed	Uncharacterized protein	TEK	Monodelphis domestica (Gray short-tailed opossum)	1124
F7AG95	F7AG95_MONDO	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Monodelphis domestica (Gray short-tailed opossum)	922
F6VKJ7	F6VKJ7_MONDO	unreviewed	Uncharacterized protein	CD36	Monodelphis domestica (Gray short-tailed opossum)	471
F7E7J3	F7E7J3_MONDO	unreviewed	Uncharacterized protein	SMO	Monodelphis domestica (Gray short-tailed opossum)	656
F7EBN5	F7EBN5_MONDO	unreviewed	Uncharacterized protein (Fragment)	CDH15	Monodelphis domestica (Gray short-tailed opossum)	759
F7F370	F7F370_MONDO	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	INSR	Monodelphis domestica (Gray short-tailed opossum)	1378
F7DLA5	F7DLA5_MONDO	unreviewed	Uncharacterized protein	KDR	Monodelphis domestica (Gray short-tailed opossum)	1349
F6XC19	F6XC19_MONDO	unreviewed	Uncharacterized protein	CACNA1C	Monodelphis domestica (Gray short-tailed opossum)	1567
G3WDK6	G3WDK6_SARHA	unreviewed	Uncharacterized protein	KCNA5	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	609
G3WYS3	G3WYS3_SARHA	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	1098
G3VSE5	G3VSE5_SARHA	unreviewed	Uncharacterized protein	CXADR	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	364
G3WK64	G3WK64_SARHA	unreviewed	Uncharacterized protein	EPHB1	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	723
G3VD91	G3VD91_SARHA	unreviewed	Uncharacterized protein	MALL	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	136
G3WR28	G3WR28_SARHA	unreviewed	Uncharacterized protein	CACNA1C	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	2069
G3VH07	G3VH07_SARHA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	545
G3W326	G3W326_SARHA	unreviewed	Uncharacterized protein	CD36	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	473
G3WTA4	G3WTA4_SARHA	unreviewed	Uncharacterized protein	CD4	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	485
G3WM54	G3WM54_SARHA	unreviewed	Uncharacterized protein (Fragment)	CDH15	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	783
G3WLX7	G3WLX7_SARHA	unreviewed	Uncharacterized protein	LRP6	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	1614
G3W485	G3W485_SARHA	unreviewed	Uncharacterized protein	SMO	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	656
G3W302	G3W302_SARHA	unreviewed	Uncharacterized protein	KDR	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	1349
G3WE27	G3WE27_SARHA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	2177
G3WJI8	G3WJI8_SARHA	unreviewed	Uncharacterized protein	MAL	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	160
G3W484	G3W484_SARHA	unreviewed	Uncharacterized protein (Fragment)	SMO	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	759
F6RVE3	F6RVE3_HORSE	unreviewed	Uncharacterized protein		Equus caballus (Horse)	1131
F7DUM5	F7DUM5_HORSE	unreviewed	Uncharacterized protein	KCNA5	Equus caballus (Horse)	595
F6VAY2	F6VAY2_HORSE	unreviewed	Uncharacterized protein (Fragment)	LRP8	Equus caballus (Horse)	962
F6YFJ5	F6YFJ5_HORSE	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Equus caballus (Horse)	2062
F6VZM1	F6VZM1_HORSE	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Equus caballus (Horse)	1801
F6R9D2	F6R9D2_HORSE	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Equus caballus (Horse)	1369
F6ZAA8	F6ZAA8_HORSE	unreviewed	Uncharacterized protein (Fragment)	SMO	Equus caballus (Horse)	782
F6U904	F6U904_HORSE	unreviewed	Uncharacterized protein	CD36	Equus caballus (Horse)	472
F6Y6X8	F6Y6X8_HORSE	unreviewed	Uncharacterized protein	CD4	Equus caballus (Horse)	461
F6ZLC2	F6ZLC2_HORSE	unreviewed	Uncharacterized protein	EPHB1	Equus caballus (Horse)	711
F6WQ81	F6WQ81_HORSE	unreviewed	Uncharacterized protein	TEK	Equus caballus (Horse)	1125
F6XF87	F6XF87_HORSE	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Equus caballus (Horse)	468
F6WEI6	F6WEI6_HORSE	unreviewed	Uncharacterized protein (Fragment)	CDH15	Equus caballus (Horse)	752
F7DHE6	F7DHE6_HORSE	unreviewed	Uncharacterized protein (Fragment)	KDR	Equus caballus (Horse)	1414
F7DHA1	F7DHA1_HORSE	unreviewed	Uncharacterized protein	LRP6	Equus caballus (Horse)	1613
G3SSH2	G3SSH2_LOXAF	unreviewed	Uncharacterized protein		Loxodonta africana (African elephant)	1077
G3ULP5	G3ULP5_LOXAF	unreviewed	Uncharacterized protein	LOC100670333	Loxodonta africana (African elephant)	602
G3TXJ0	G3TXJ0_LOXAF	unreviewed	Uncharacterized protein (Fragment)	TEK	Loxodonta africana (African elephant)	1125
G3SRM3	G3SRM3_LOXAF	unreviewed	Uncharacterized protein	LOC100655405	Loxodonta africana (African elephant)	153
G3TAV7	G3TAV7_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	716
G3TB43	G3TB43_LOXAF	unreviewed	Uncharacterized protein	LOC100668802	Loxodonta africana (African elephant)	788
G3U7J6	G3U7J6_LOXAF	unreviewed	Uncharacterized protein (Fragment)	LOC100675598	Loxodonta africana (African elephant)	1763
G3UEM7	G3UEM7_LOXAF	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	LOC100668116	Loxodonta africana (African elephant)	1366
G3TC77	G3TC77_LOXAF	unreviewed	Uncharacterized protein	LOC100655123	Loxodonta africana (African elephant)	153
G3TDA1	G3TDA1_LOXAF	unreviewed	Uncharacterized protein	KDR	Loxodonta africana (African elephant)	1356
G3T962	G3T962_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	909
G3TJA9	G3TJA9_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	2004
G3TKI5	G3TKI5_LOXAF	unreviewed	Uncharacterized protein (Fragment)		Loxodonta africana (African elephant)	361
G3ULS8	G3ULS8_LOXAF	unreviewed	Uncharacterized protein		Loxodonta africana (African elephant)	471
G3T6V0	G3T6V0_LOXAF	unreviewed	Uncharacterized protein	LOC100666060	Loxodonta africana (African elephant)	474
G3THM2	G3THM2_LOXAF	unreviewed	Uncharacterized protein	LOC100658734	Loxodonta africana (African elephant)	1613
G3SX54	G3SX54_LOXAF	unreviewed	Uncharacterized protein (Fragment)	CDH15	Loxodonta africana (African elephant)	771
J9JIM1	J9JIM1_PIG	unreviewed	Scavenger receptor class B member 1 (Fragment)	SCARB1	Sus scrofa (Pig)	470
Q9GMZ3	Q9GMZ3_PIG	unreviewed	Voltage-dependent potassium channel (Fragment)	Kv1.5	Sus scrofa (Pig)	108
F1SP85	F1SP85_PIG	unreviewed	Uncharacterized protein	TEK	Sus scrofa (Pig)	1021
F1S6M4	F1S6M4_PIG	unreviewed	Uncharacterized protein (Fragment)	CDH15	Sus scrofa (Pig)	665
Q7YRP5	Q7YRP5_PIG	unreviewed	Scavenger receptor class B member 1 (Fragment)		Sus scrofa (Pig)	52
F1RWF1	F1RWF1_PIG	unreviewed	Uncharacterized protein (Fragment)	KDR	Sus scrofa (Pig)	1452
F1SQ65	F1SQ65_PIG	unreviewed	Uncharacterized protein	LRP6	Sus scrofa (Pig)	1470
F1SU64	F1SU64_PIG	unreviewed	Uncharacterized protein	MAL	Sus scrofa (Pig)	153
A9UHP2	A9UHP2_PIG	unreviewed	Battenin	CNL3	Sus scrofa (Pig)	438
F1SMQ3	F1SMQ3_PIG	unreviewed	Uncharacterized protein	SMO	Sus scrofa (Pig)	783
G1RPV5	G1RPV5_NOMLE	unreviewed	Uncharacterized protein (Fragment)	SMO	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	677
G1S2P7	G1S2P7_NOMLE	unreviewed	Uncharacterized protein	TEK	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1124
G1QQ24	G1QQ24_NOMLE	unreviewed	Uncharacterized protein	LOC100596811	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	151
G1S8L1	G1S8L1_NOMLE	unreviewed	Uncharacterized protein (Fragment)	LRP8	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	886
G1QGH4	G1QGH4_NOMLE	unreviewed	Uncharacterized protein	LOC100588479	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	153
G1QHT7	G1QHT7_NOMLE	unreviewed	Uncharacterized protein		Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1313
M3Z9L1	M3Z9L1_NOMLE	unreviewed	Uncharacterized protein		Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1233
G1RAQ1	G1RAQ1_NOMLE	unreviewed	Uncharacterized protein	KDR	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1356
G1QTL0	G1QTL0_NOMLE	unreviewed	Uncharacterized protein	LRP6	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1613
J9NWB7	J9NWB7_CANFA	unreviewed	Uncharacterized protein	KCNA5	Canis familiaris (Dog) (Canis lupus familiaris)	605
F1PCS0	F1PCS0_CANFA	unreviewed	Uncharacterized protein	LRP6	Canis familiaris (Dog) (Canis lupus familiaris)	1613
F1P8U6	F1P8U6_CANFA	unreviewed	Uncharacterized protein	TEK	Canis familiaris (Dog) (Canis lupus familiaris)	1124
F1PEJ6	F1PEJ6_CANFA	unreviewed	Uncharacterized protein	SMO	Canis familiaris (Dog) (Canis lupus familiaris)	659
F1PNA5	F1PNA5_CANFA	unreviewed	Uncharacterized protein	EPHB1	Canis familiaris (Dog) (Canis lupus familiaris)	984
E2R4D6	E2R4D6_CANFA	unreviewed	Uncharacterized protein	CDH15	Canis familiaris (Dog) (Canis lupus familiaris)	781
F1Q463	F1Q463_CANFA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Canis familiaris (Dog) (Canis lupus familiaris)	2255
E2RB67	E2RB67_CANFA	unreviewed	Uncharacterized protein	MALL	Canis familiaris (Dog) (Canis lupus familiaris)	153
F1Q179	F1Q179_CANFA	unreviewed	Uncharacterized protein	LRP8	Canis familiaris (Dog) (Canis lupus familiaris)	1003
F1PQT1	F1PQT1_CANFA	unreviewed	Uncharacterized protein	SCARB1	Canis familiaris (Dog) (Canis lupus familiaris)	455
F1Q382	F1Q382_CANFA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Canis familiaris (Dog) (Canis lupus familiaris)	2179
F1PN63	F1PN63_CANFA	unreviewed	Myelin and lymphocyte protein	MAL	Canis familiaris (Dog) (Canis lupus familiaris)	153
E2RPM8	E2RPM8_CANFA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Canis familiaris (Dog) (Canis lupus familiaris)	1373
G3R8M9	G3R8M9_GORGO	unreviewed	Uncharacterized protein	101146226	Gorilla gorilla gorilla (Lowland gorilla)	602
G1LSR5	G1LSR5_AILME	unreviewed	Uncharacterized protein (Fragment)	LRP8	Ailuropoda melanoleuca (Giant panda)	964
G1LM74	G1LM74_AILME	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Ailuropoda melanoleuca (Giant panda)	2153
G3RQN0	G3RQN0_GORGO	unreviewed	Uncharacterized protein (Fragment)	101153410	Gorilla gorilla gorilla (Lowland gorilla)	1116
G1L560	G1L560_AILME	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Ailuropoda melanoleuca (Giant panda)	945
G1LBT4	G1LBT4_AILME	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Ailuropoda melanoleuca (Giant panda)	1978
G1MHF1	G1MHF1_AILME	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Ailuropoda melanoleuca (Giant panda)	1125
D2HWF7	D2HWF7_AILME	unreviewed	Putative uncharacterized protein (Fragment)	PANDA_016803	Ailuropoda melanoleuca (Giant panda)	133
G3QL33	G3QL33_GORGO	unreviewed	Uncharacterized protein	101128130	Gorilla gorilla gorilla (Lowland gorilla)	726
G3RE07	G3RE07_GORGO	unreviewed	Uncharacterized protein	101133010	Gorilla gorilla gorilla (Lowland gorilla)	984
G3RIN5	G3RIN5_GORGO	unreviewed	Uncharacterized protein	101153987	Gorilla gorilla gorilla (Lowland gorilla)	1124
G1L4T4	G1L4T4_AILME	unreviewed	Uncharacterized protein (Fragment)	TEK	Ailuropoda melanoleuca (Giant panda)	1127
G1MAL0	G1MAL0_AILME	unreviewed	Uncharacterized protein	SCARB1	Ailuropoda melanoleuca (Giant panda)	509
G3QUG5	G3QUG5_GORGO	unreviewed	Uncharacterized protein	101150667	Gorilla gorilla gorilla (Lowland gorilla)	509
G3RZS6	G3RZS6_GORGO	unreviewed	Uncharacterized protein	101142368	Gorilla gorilla gorilla (Lowland gorilla)	2301
D2GW08	D2GW08_AILME	unreviewed	Putative uncharacterized protein (Fragment)	PANDA_000949	Ailuropoda melanoleuca (Giant panda)	415
G3R7B5	G3R7B5_GORGO	unreviewed	Uncharacterized protein	101149376	Gorilla gorilla gorilla (Lowland gorilla)	813
G3RQJ8	G3RQJ8_GORGO	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)		Gorilla gorilla gorilla (Lowland gorilla)	1356
G3QTU5	G3QTU5_GORGO	unreviewed	Uncharacterized protein	101139017	Gorilla gorilla gorilla (Lowland gorilla)	153
G3QN57	G3QN57_GORGO	unreviewed	Uncharacterized protein (Fragment)	101149658	Gorilla gorilla gorilla (Lowland gorilla)	690
D2HWF8	D2HWF8_AILME	unreviewed	Putative uncharacterized protein (Fragment)	PANDA_016804	Ailuropoda melanoleuca (Giant panda)	130
G1LNQ5	G1LNQ5_AILME	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Ailuropoda melanoleuca (Giant panda)	1360
G3RAP9	G3RAP9_GORGO	unreviewed	Uncharacterized protein (Fragment)	101127110	Gorilla gorilla gorilla (Lowland gorilla)	1454
G1LT13	G1LT13_AILME	unreviewed	Uncharacterized protein	MALL	Ailuropoda melanoleuca (Giant panda)	153
G1LT33	G1LT33_AILME	unreviewed	Uncharacterized protein	MAL	Ailuropoda melanoleuca (Giant panda)	153
G3QJV7	G3QJV7_GORGO	unreviewed	Uncharacterized protein (Fragment)	101134060	Gorilla gorilla gorilla (Lowland gorilla)	2062
G1MCS1	G1MCS1_AILME	unreviewed	Uncharacterized protein	CD36	Ailuropoda melanoleuca (Giant panda)	472
G1MJC8	G1MJC8_AILME	unreviewed	Uncharacterized protein (Fragment)	KDR	Ailuropoda melanoleuca (Giant panda)	1420
G3QL31	G3QL31_GORGO	unreviewed	Uncharacterized protein	101130322	Gorilla gorilla gorilla (Lowland gorilla)	458
G3QK60	G3QK60_GORGO	unreviewed	Uncharacterized protein	101144038	Gorilla gorilla gorilla (Lowland gorilla)	153
G3QI56	G3QI56_GORGO	unreviewed	Uncharacterized protein	101142205	Gorilla gorilla gorilla (Lowland gorilla)	1613
G1QB36	G1QB36_MYOLU	unreviewed	Uncharacterized protein	CD36	Myotis lucifugus (Little brown bat)	472
G1NUH9	G1NUH9_MYOLU	unreviewed	Uncharacterized protein	SMO	Myotis lucifugus (Little brown bat)	792
G1PNH9	G1PNH9_MYOLU	unreviewed	Uncharacterized protein (Fragment)	KDR	Myotis lucifugus (Little brown bat)	1450
G1PNP3	G1PNP3_MYOLU	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Myotis lucifugus (Little brown bat)	1336
G1PGN5	G1PGN5_MYOLU	unreviewed	Uncharacterized protein (Fragment)	LRP6	Myotis lucifugus (Little brown bat)	1609
G1PPG7	G1PPG7_MYOLU	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Myotis lucifugus (Little brown bat)	2005
G1QBJ5	G1QBJ5_MYOLU	unreviewed	Uncharacterized protein	KCNA5	Myotis lucifugus (Little brown bat)	603
G1P5F2	G1P5F2_MYOLU	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Myotis lucifugus (Little brown bat)	1098
G1PLY7	G1PLY7_MYOLU	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Myotis lucifugus (Little brown bat)	945
G1NYF4	G1NYF4_MYOLU	unreviewed	Uncharacterized protein	SCARB1	Myotis lucifugus (Little brown bat)	433
G1PUM4	G1PUM4_MYOLU	unreviewed	Uncharacterized protein	CDH15	Myotis lucifugus (Little brown bat)	785
G1QAX4	G1QAX4_MYOLU	unreviewed	Uncharacterized protein	CD4	Myotis lucifugus (Little brown bat)	447
G1PDN9	G1PDN9_MYOLU	unreviewed	Uncharacterized protein (Fragment)	TEK	Myotis lucifugus (Little brown bat)	1127
G1QG33	G1QG33_MYOLU	unreviewed	Uncharacterized protein (Fragment)	LRP8	Myotis lucifugus (Little brown bat)	812
G1T1M0	G1T1M0_RABIT	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C (Fragment)	CACNA1C	Oryctolagus cuniculus (Rabbit)	1908
G1SHP3	G1SHP3_RABIT	unreviewed	Uncharacterized protein	CD36	Oryctolagus cuniculus (Rabbit)	519
Q95L64	Q95L64_RABIT	unreviewed	CD36 antigen (Fragment)		Oryctolagus cuniculus (Rabbit)	395
G1T4W7	G1T4W7_RABIT	unreviewed	Uncharacterized protein (Fragment)	SMO	Oryctolagus cuniculus (Rabbit)	789
G1TWS7	G1TWS7_RABIT	unreviewed	Uncharacterized protein	SCARB1	Oryctolagus cuniculus (Rabbit)	455
O19134	O19134_RABIT	unreviewed	Battenin (Fragment)	CLN3	Oryctolagus cuniculus (Rabbit)	419
G1SIU4	G1SIU4_RABIT	unreviewed	Uncharacterized protein	LRP6	Oryctolagus cuniculus (Rabbit)	1613
G1T4B9	G1T4B9_RABIT	unreviewed	T-cell surface glycoprotein CD4	CD4	Oryctolagus cuniculus (Rabbit)	459
G1SMN1	G1SMN1_RABIT	unreviewed	Uncharacterized protein	MALL	Oryctolagus cuniculus (Rabbit)	153
G1SKG7	G1SKG7_RABIT	unreviewed	Uncharacterized protein	EPHB1	Oryctolagus cuniculus (Rabbit)	984
Q53YJ9	Q53YJ9_MOUSE	unreviewed	Cholinergic receptor, nicotinic, alpha polypeptide 7, isoform CRA_a (Cholinergic receptor, nicotinic, alpha polypeptide 7, isoform CRA_c) (Neuronal nicotinic acetylcholine receptor alpha7 subunit)	Chrna7 mCG_11830	Mus musculus (Mouse)	502
Q3UAI3	Q3UAI3_MOUSE	unreviewed	CD36 antigen, isoform CRA_a	Cd36 mCG_21846	Mus musculus (Mouse)	472
Q3UYK2	Q3UYK2_MOUSE	unreviewed	Presenilin 1, isoform CRA_a	Psen1 mCG_116810	Mus musculus (Mouse)	467
Q3U4P5	Q3U4P5_MOUSE	unreviewed	Presenilin 2, isoform CRA_a (Presenilin-2) (Presenilin-2 CTF subunit)	Psen2 mCG_6223	Mus musculus (Mouse)	448
Q4VBD5	Q4VBD5_MOUSE	unreviewed	Smoothened (Smoothened homolog (Drosophila))	Smo	Mus musculus (Mouse)	793
Q3V1Q3	Q3V1Q3_MOUSE	unreviewed	Adenylate cyclase type 2	Adcy2	Mus musculus (Mouse)	1095
Q3UHK5	Q3UHK5_MOUSE	unreviewed	MCG142115, isoform CRA_c	Atp1a2 mCG_142115	Mus musculus (Mouse)	1020
Q4FK30	Q4FK30_MOUSE	unreviewed	Scarb1 protein (Scavenger receptor class B, member 1, isoform CRA_b)	Scarb1 mCG_16968	Mus musculus (Mouse)	509
Q3U5S6	Q3U5S6_MOUSE	unreviewed	Syndecan	Sdc4 mCG_5428	Mus musculus (Mouse)	198
E9Q6P9	E9Q6P9_MOUSE	unreviewed	Voltage-dependent T-type calcium channel subunit alpha-1H	Cacna1h	Mus musculus (Mouse)	2359
Q3TSV7	Q3TSV7_MOUSE	unreviewed	CD4 antigen, isoform CRA_a	Cd4 mCG_134308	Mus musculus (Mouse)	457
Q6T9D4	Q6T9D4_MOUSE	unreviewed	Connexin 43 (Fragment)	Gja1	Mus musculus (Mouse)	29
B1AWS8	B1AWS8_MOUSE	unreviewed	Angiopoietin-1 receptor (Endothelial-specific receptor tyrosine kinase, isoform CRA_a)	Tek mCG_122568	Mus musculus (Mouse)	1123
Q5S8D1	Q5S8D1_MOUSE	unreviewed	Cacna1c protein (Neuronal voltage-gated calcium channel alpha 1C subunit)	Cacna1c	Mus musculus (Mouse)	2139
Q8VCD0	Q8VCD0_MOUSE	unreviewed	Kinase insert domain protein receptor (Vascular endothelial growth factor receptor 2)	Kdr mCG_7209	Mus musculus (Mouse)	1345
D3Z2V4	D3Z2V4_MOUSE	unreviewed	Scavenger receptor class B member 1 (Scavenger receptor class B, member 1, isoform CRA_a)	Scarb1 mCG_16968	Mus musculus (Mouse)	506
Q71QJ6	Q71QJ6_RAT	unreviewed	Calcium channel, voltage-dependent, L type, alpha 1C subunit, isoform CRA_a (L-type calcium channel alpha-1c subunit) (Voltage-dependent L-type calcium channel subunit alpha-1C)	Cacna1c rCG_29907	Rattus norvegicus (Rat)	2170
G3V9C6	G3V9C6_RAT	unreviewed	Calcium channel, voltage-dependent, T type, alpha 1H subunit (Voltage-dependent T-type calcium channel subunit alpha-1H)	Cacna1h rCG_33015	Rattus norvegicus (Rat)	2359
Q5XIH8	Q5XIH8_RAT	unreviewed	Battenin	Cln3 rCG_40703	Rattus norvegicus (Rat)	438
G3V736	G3V736_RAT	unreviewed	Smoothened homolog (Smoothened homolog (Drosophila))	Smo rCG_28227	Rattus norvegicus (Rat)	793
Q5EB48	Q5EB48_RAT	unreviewed	Mal, T-cell differentiation protein-like (Protein Mall)	Mall rCG_26146	Rattus norvegicus (Rat)	154
D3ZCD0	D3ZCD0_RAT	unreviewed	Endothelial-specific receptor tyrosine kinase (Protein Tek)	Tek rCG_53516	Rattus norvegicus (Rat)	1120
Q75NI5	Q75NI5_RAT	unreviewed	Cadherin 15 (M-cadherin) (Protein Cdh15)	Cdh15 rCG_51596	Rattus norvegicus (Rat)	784
Q5PQU0	Q5PQU0_RAT	unreviewed	Kdr protein (Kinase insert domain protein receptor, isoform CRA_b)	Kdr rCG_56984	Rattus norvegicus (Rat)	1343
D3ZUH9	D3ZUH9_RAT	unreviewed	Low density lipoprotein receptor-related protein 6 (Predicted) (Protein Lrp6)	Lrp6 Lrp6_predicted rCG_29933	Rattus norvegicus (Rat)	1234
F1LNR9	F1LNR9_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	597
F1LNC7	F1LNC7_RAT	unreviewed	Calcium-activated potassium channel subunit alpha-1	Kcnma1	Rattus norvegicus (Rat)	1058
D3ZE75	D3ZE75_RAT	unreviewed	Protein Lrp8	Lrp8	Rattus norvegicus (Rat)	999
A1EA80	A1EA80_RAT	unreviewed	Voltage-dependent calcium channel T type alpha 1H subunit domain II (Fragment)		Rattus norvegicus (Rat)	337
F1LQW0	F1LQW0_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	567
F1LPL6	F1LPL6_RAT	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Insr	Rattus norvegicus (Rat)	1248
Q9WTR4	Q9WTR4_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	597
M0RBF2	M0RBF2_RAT	unreviewed	Vascular endothelial growth factor receptor 2	Kdr	Rattus norvegicus (Rat)	1216
H0W9B9	H0W9B9_CAVPO	unreviewed	Uncharacterized protein	LOC100732253	Cavia porcellus (Guinea pig)	609
H0VIF2	H0VIF2_CAVPO	unreviewed	Uncharacterized protein		Cavia porcellus (Guinea pig)	1078
H0VFW3	H0VFW3_CAVPO	unreviewed	Uncharacterized protein (Fragment)	LOC100726761	Cavia porcellus (Guinea pig)	1357
H0VNB8	H0VNB8_CAVPO	unreviewed	Uncharacterized protein	LOC100735282	Cavia porcellus (Guinea pig)	1613
H0UXK4	H0UXK4_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	941
H0VJC6	H0VJC6_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	882
H0VXU0	H0VXU0_CAVPO	unreviewed	Uncharacterized protein	LOC100715705	Cavia porcellus (Guinea pig)	153
H0W419	H0W419_CAVPO	unreviewed	Uncharacterized protein	Scarb1	Cavia porcellus (Guinea pig)	509
H0VL39	H0VL39_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	1792
H0VL66	H0VL66_CAVPO	unreviewed	Uncharacterized protein	LOC100734494	Cavia porcellus (Guinea pig)	460
H0UU29	H0UU29_CAVPO	unreviewed	Uncharacterized protein	LOC100730182	Cavia porcellus (Guinea pig)	472
H0VGF5	H0VGF5_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	1985
H0VFN6	H0VFN6_CAVPO	unreviewed	Uncharacterized protein		Cavia porcellus (Guinea pig)	1121
H0VMQ0	H0VMQ0_CAVPO	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	LOC100718484	Cavia porcellus (Guinea pig)	1368
H0VZX1	H0VZX1_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	753
H0VN11	H0VN11_CAVPO	unreviewed	Uncharacterized protein	LOC100732598	Cavia porcellus (Guinea pig)	789
Q3UVJ3	Q3UVJ3_MOUSE	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Igf1r	Mus musculus (Mouse)	923
E0CYZ3	E0CYZ3_MOUSE	unreviewed	Voltage-dependent T-type calcium channel subunit alpha-1H	Cacna1h	Mus musculus (Mouse)	1901
E9QNX9	E9QNX9_MOUSE	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Igf1r	Mus musculus (Mouse)	1369
F8WGN0	F8WGN0_MOUSE	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C	Cacna1c	Mus musculus (Mouse)	2005
